,strain,D12,D3,plate,well,col,row,replicate,estradiol,auc,dgr
672,PL0014,sh3.2,sh3.1,8,A1,1,A,1,0,4.71,0.004
673,PL0014,sh3.2,sh3.1,8,A2,2,A,2,0,6.2645,0.00800000000000001
674,PL0014,sh3.2,sh3.1,8,A3,3,A,3,0,7.393,0.00800000000000001
675,PL0014,sh3.2,sh3.1,8,A4,4,A,1,5,4.837,0.004
676,PL0014,sh3.2,sh3.1,8,A5,5,A,2,5,5.984,0.00800000000000001
677,PL0014,sh3.2,sh3.1,8,A6,6,A,3,5,7.8595,0.0119999999999999
678,PL0014,sh3.2,sh3.1,8,A7,7,A,1,10,4.928,0.004
679,PL0014,sh3.2,sh3.1,8,A8,8,A,2,10,6.156,0.00800000000000001
680,PL0014,sh3.2,sh3.1,8,A9,9,A,3,10,8.6915,0.016
681,PL0014,sh3.2,sh3.1,8,A10,10,A,1,20,4.401,0.00800000000000001
682,PL0014,sh3.2,sh3.1,8,A11,11,A,2,20,7.071,0.012
683,PL0014,sh3.2,sh3.1,8,A12,12,A,3,20,7.3,0.016
684,PL0014,pdz.1,pdz.1,8,B1,1,B,1,0,4.5565,0.004
685,PL0014,pdz.1,pdz.1,8,B2,2,B,2,0,4.118,0.004
686,PL0014,pdz.1,pdz.1,8,B3,3,B,3,0,4.172,0.004
687,PL0014,pdz.1,pdz.1,8,B4,4,B,1,5,4.0425,0.004
688,PL0014,pdz.1,pdz.1,8,B5,5,B,2,5,4.11,0.004
689,PL0014,pdz.1,pdz.1,8,B6,6,B,3,5,4.412,0.004
690,PL0014,pdz.1,pdz.1,8,B7,7,B,1,10,4.3855,0.004
691,PL0014,pdz.1,pdz.1,8,B8,8,B,2,10,3.431,0.004
692,PL0014,pdz.1,pdz.1,8,B9,9,B,3,10,4.631,0.004
693,PL0014,pdz.1,pdz.1,8,B10,10,B,1,20,4.346,0.012
694,PL0014,pdz.1,pdz.1,8,B11,11,B,2,20,3.9865,0.004
695,PL0014,pdz.1,pdz.1,8,B12,12,B,3,20,4.487,0.004
696,PL0014,pdz.1,pdz.3,8,C1,1,C,1,0,5.1975,0.004
697,PL0014,pdz.1,pdz.3,8,C2,2,C,2,0,4.621,0.004
698,PL0014,pdz.1,pdz.3,8,C3,3,C,3,0,4.1615,0.004
699,PL0014,pdz.1,pdz.3,8,C4,4,C,1,5,3.303,0.004
700,PL0014,pdz.1,pdz.3,8,C5,5,C,2,5,4.1065,0.004
701,PL0014,pdz.1,pdz.3,8,C6,6,C,3,5,3.6785,0.004
702,PL0014,pdz.1,pdz.3,8,C7,7,C,1,10,4.1525,0.004
703,PL0014,pdz.1,pdz.3,8,C8,8,C,2,10,3.424,0.004
704,PL0014,pdz.1,pdz.3,8,C9,9,C,3,10,3.971,0.004
705,PL0014,pdz.1,pdz.3,8,C10,10,C,1,20,3.9165,0.004
706,PL0014,pdz.1,pdz.3,8,C11,11,C,2,20,3.7075,0.004
707,PL0014,pdz.1,pdz.3,8,C12,12,C,3,20,4.1455,0.004
708,PL0014,pdz.3,pdz.3,8,D1,1,D,1,0,8.1545,0.016
709,PL0014,pdz.3,pdz.3,8,D2,2,D,2,0,7.1855,0.012
710,PL0014,pdz.3,pdz.3,8,D3,3,D,3,0,5.588,0.00800000000000001
711,PL0014,pdz.3,pdz.3,8,D4,4,D,1,5,5.907,0.016
712,PL0014,pdz.3,pdz.3,8,D5,5,D,2,5,5.166,0.00800000000000001
713,PL0014,pdz.3,pdz.3,8,D6,6,D,3,5,5.982,0.00800000000000001
714,PL0014,pdz.3,pdz.3,8,D7,7,D,1,10,6.18,0.016
715,PL0014,pdz.3,pdz.3,8,D8,8,D,2,10,4.391,0.00800000000000001
716,PL0014,pdz.3,pdz.3,8,D9,9,D,3,10,5.884,0.00800000000000001
717,PL0014,pdz.3,pdz.3,8,D10,10,D,1,20,5.538,0.012
718,PL0014,pdz.3,pdz.3,8,D11,11,D,2,20,4.675,0.00800000000000001
719,PL0014,pdz.3,pdz.3,8,D12,12,D,3,20,5.2415,0.00800000000000001
720,PL0014,pdz.1,sh3.2,8,E1,1,E,1,0,4.5795,0.004
721,PL0014,pdz.1,sh3.2,8,E2,2,E,2,0,5.3615,0.004
722,PL0014,pdz.1,sh3.2,8,E3,3,E,3,0,4.313,0.004
723,PL0014,pdz.1,sh3.2,8,E4,4,E,1,5,3.771,0.004
724,PL0014,pdz.1,sh3.2,8,E5,5,E,2,5,4.1515,0.004
725,PL0014,pdz.1,sh3.2,8,E6,6,E,3,5,4.023,0.004
726,PL0014,pdz.1,sh3.2,8,E7,7,E,1,10,4.057,0.004
727,PL0014,pdz.1,sh3.2,8,E8,8,E,2,10,3.732,0.004
728,PL0014,pdz.1,sh3.2,8,E9,9,E,3,10,4.7725,0.004
729,PL0014,pdz.1,sh3.2,8,E10,10,E,1,20,4.134,0.004
730,PL0014,pdz.1,sh3.2,8,E11,11,E,2,20,4.187,0.004
731,PL0014,pdz.1,sh3.2,8,E12,12,E,3,20,1.5035,0.004
732,PL0014,sh3.2,pdz.1,8,F1,1,F,1,0,5.578,0.004
733,PL0014,sh3.2,pdz.1,8,F2,2,F,2,0,5.261,0.004
734,PL0014,sh3.2,pdz.1,8,F3,3,F,3,0,5.1115,0.00800000000000001
735,PL0014,sh3.2,pdz.1,8,F4,4,F,1,5,4.836,0.004
736,PL0014,sh3.2,pdz.1,8,F5,5,F,2,5,3.8875,0.004
737,PL0014,sh3.2,pdz.1,8,F6,6,F,3,5,5.1505,0.00800000000000001
738,PL0014,sh3.2,pdz.1,8,F7,7,F,1,10,5.23,0.00800000000000001
739,PL0014,sh3.2,pdz.1,8,F8,8,F,2,10,4.6555,0.00800000000000001
740,PL0014,sh3.2,pdz.1,8,F9,9,F,3,10,6.041,0.012
741,PL0014,sh3.2,pdz.1,8,F10,10,F,1,20,5.562,0.00800000000000001
742,PL0014,sh3.2,pdz.1,8,F11,11,F,2,20,5.4365,0.012
743,PL0014,sh3.2,pdz.1,8,F12,12,F,3,20,7.502,0.016
744,PL0014,empty,empty,8,G1,1,G,1,0,6.0315,0.004
745,PL0014,empty,empty,8,G2,2,G,2,0,4.8285,0.004
746,PL0014,empty,empty,8,G3,3,G,3,0,5.112,0.004
747,PL0014,empty,empty,8,G4,4,G,1,5,5.929,0.00800000000000001
748,PL0014,empty,empty,8,G5,5,G,2,5,3.5355,0.004
749,PL0014,empty,empty,8,G6,6,G,3,5,5.048,0.004
750,PL0014,empty,empty,8,G7,7,G,1,10,5.065,0.004
751,PL0014,empty,empty,8,G8,8,G,2,10,3.3745,0.004
752,PL0014,empty,empty,8,G9,9,G,3,10,4.505,0.004
753,PL0014,empty,empty,8,G10,10,G,1,20,5.0255,0.004
754,PL0014,empty,empty,8,G11,11,G,2,20,3.557,0.004
755,PL0014,empty,empty,8,G12,12,G,3,20,4.12,0.004
756,PL0015,sh3.1,pdz.1,8,H1,1,H,1,0,5.969,0.004
757,PL0015,sh3.1,pdz.1,8,H2,2,H,2,0,7.2835,0.00800000000000001
758,PL0015,sh3.1,pdz.1,8,H3,3,H,3,0,6.263,0.00800000000000001
759,PL0015,sh3.1,pdz.1,8,H4,4,H,1,5,16.19,0.036
760,PL0015,sh3.1,pdz.1,8,H5,5,H,2,5,23.918,0.052
761,PL0015,sh3.1,pdz.1,8,H6,6,H,3,5,16.767,0.036
762,PL0015,sh3.1,pdz.1,8,H7,7,H,1,10,25.815,0.0600000000000001
763,PL0015,sh3.1,pdz.1,8,H8,8,H,2,10,28.9075,0.0600000000000001
764,PL0015,sh3.1,pdz.1,8,H9,9,H,3,10,26.453,0.0600000000000001
765,PL0015,sh3.1,pdz.1,8,H10,10,H,1,20,40.883,0.0760000000000001
766,PL0015,sh3.1,pdz.1,8,H11,11,H,2,20,44.17,0.0760000000000001
767,PL0015,sh3.1,pdz.1,8,H12,12,H,3,20,35.9105,0.0680000000000001
768,PL0015,sh3.3,pdz.3,9,A1,1,A,1,0,6.3535,0.00800000000000001
769,PL0015,sh3.3,pdz.3,9,A2,2,A,2,0,7.897,0.012
770,PL0015,sh3.3,pdz.3,9,A3,3,A,3,0,5.6445,0.00800000000000001
771,PL0015,sh3.3,pdz.3,9,A4,4,A,1,5,6.547,0.012
772,PL0015,sh3.3,pdz.3,9,A5,5,A,2,5,7.659,0.012
773,PL0015,sh3.3,pdz.3,9,A6,6,A,3,5,5.487,0.004
774,PL0015,sh3.3,pdz.3,9,A7,7,A,1,10,6.357,0.00800000000000001
775,PL0015,sh3.3,pdz.3,9,A8,8,A,2,10,7.603,0.016
776,PL0015,sh3.3,pdz.3,9,A9,9,A,3,10,5.521,0.00800000000000001
777,PL0015,sh3.3,pdz.3,9,A10,10,A,1,20,6.8105,0.012
778,PL0015,sh3.3,pdz.3,9,A11,11,A,2,20,7.927,0.016
779,PL0015,sh3.3,pdz.3,9,A12,12,A,3,20,6.2975,0.012
780,PL0015,sh3.1,pdz.3,9,B1,1,B,1,0,4.922,0.004
781,PL0015,sh3.1,pdz.3,9,B2,2,B,2,0,5.1975,0.004
782,PL0015,sh3.1,pdz.3,9,B3,3,B,3,0,4.756,0.004
783,PL0015,sh3.1,pdz.3,9,B4,4,B,1,5,5.129,0.004
784,PL0015,sh3.1,pdz.3,9,B5,5,B,2,5,5.4185,0.00800000000000001
785,PL0015,sh3.1,pdz.3,9,B6,6,B,3,5,4.8665,0.004
786,PL0015,sh3.1,pdz.3,9,B7,7,B,1,10,4.571,0.004
787,PL0015,sh3.1,pdz.3,9,B8,8,B,2,10,4.764,0.00800000000000001
788,PL0015,sh3.1,pdz.3,9,B9,9,B,3,10,5.5745,0.00800000000000001
789,PL0015,sh3.1,pdz.3,9,B10,10,B,1,20,5.456,0.00800000000000001
790,PL0015,sh3.1,pdz.3,9,B11,11,B,2,20,5.3445,0.00800000000000001
791,PL0015,sh3.1,pdz.3,9,B12,12,B,3,20,5.9255,0.00800000000000001
792,PL0015,sh3.3,pdz.1,9,C1,1,C,1,0,4.4135,0.004
793,PL0015,sh3.3,pdz.1,9,C2,2,C,2,0,4.54,0.004
794,PL0015,sh3.3,pdz.1,9,C3,3,C,3,0,4.7925,0.004
795,PL0015,sh3.3,pdz.1,9,C4,4,C,1,5,4.1935,0.004
796,PL0015,sh3.3,pdz.1,9,C5,5,C,2,5,4.6505,0.004
797,PL0015,sh3.3,pdz.1,9,C6,6,C,3,5,4.5605,0.004
798,PL0015,sh3.3,pdz.1,9,C7,7,C,1,10,5.264,0.004
799,PL0015,sh3.3,pdz.1,9,C8,8,C,2,10,4.266,0.004
800,PL0015,sh3.3,pdz.1,9,C9,9,C,3,10,4.2275,0.004
801,PL0015,sh3.3,pdz.1,9,C10,10,C,1,20,4.341,0.004
802,PL0015,sh3.3,pdz.1,9,C11,11,C,2,20,5.221,0.004
803,PL0015,sh3.3,pdz.1,9,C12,12,C,3,20,4.7435,0.004
804,PL0015,pdz.3,sh3.3,9,D1,1,D,1,0,4.049,0.004
805,PL0015,pdz.3,sh3.3,9,D2,2,D,2,0,5.173,0.004
806,PL0015,pdz.3,sh3.3,9,D3,3,D,3,0,5.7265,0.00800000000000001
807,PL0015,pdz.3,sh3.3,9,D4,4,D,1,5,4.582,0.004
808,PL0015,pdz.3,sh3.3,9,D5,5,D,2,5,5.138,0.004
809,PL0015,pdz.3,sh3.3,9,D6,6,D,3,5,5.2655,0.004
810,PL0015,pdz.3,sh3.3,9,D7,7,D,1,10,4.6545,0.004
811,PL0015,pdz.3,sh3.3,9,D8,8,D,2,10,4.3105,0.004
812,PL0015,pdz.3,sh3.3,9,D9,9,D,3,10,5.28,0.00800000000000001
813,PL0015,pdz.3,sh3.3,9,D10,10,D,1,20,4.2725,0.004
814,PL0015,pdz.3,sh3.3,9,D11,11,D,2,20,4.804,0.004
815,PL0015,pdz.3,sh3.3,9,D12,12,D,3,20,5.2305,0.004
816,PL0015,pdz.1,sh3.3,9,E1,1,E,1,0,4.0675,0.004
817,PL0015,pdz.1,sh3.3,9,E2,2,E,2,0,4.0565,0.004
818,PL0015,pdz.1,sh3.3,9,E3,3,E,3,0,4.6035,0.004
819,PL0015,pdz.1,sh3.3,9,E4,4,E,1,5,4.9745,0.004
820,PL0015,pdz.1,sh3.3,9,E5,5,E,2,5,4.176,0.004
821,PL0015,pdz.1,sh3.3,9,E6,6,E,3,5,5.233,0.004
822,PL0015,pdz.1,sh3.3,9,E7,7,E,1,10,4.932,0.004
823,PL0015,pdz.1,sh3.3,9,E8,8,E,2,10,4.1945,0.004
824,PL0015,pdz.1,sh3.3,9,E9,9,E,3,10,4.597,0.004
825,PL0015,pdz.1,sh3.3,9,E10,10,E,1,20,5.1635,0.004
826,PL0015,pdz.1,sh3.3,9,E11,11,E,2,20,4.569,0.004
827,PL0015,pdz.1,sh3.3,9,E12,12,E,3,20,5.6405,0.004
828,PL0015,pdz.3,sh3.1,9,F1,1,F,1,0,4.779,0.004
829,PL0015,pdz.3,sh3.1,9,F2,2,F,2,0,4.5715,0.004
830,PL0015,pdz.3,sh3.1,9,F3,3,F,3,0,6.323,0.00800000000000001
831,PL0015,pdz.3,sh3.1,9,F4,4,F,1,5,4.3615,0.004
832,PL0015,pdz.3,sh3.1,9,F5,5,F,2,5,4.258,0.004
833,PL0015,pdz.3,sh3.1,9,F6,6,F,3,5,5.388,0.004
834,PL0015,pdz.3,sh3.1,9,F7,7,F,1,10,5.1175,0.00800000000000001
835,PL0015,pdz.3,sh3.1,9,F8,8,F,2,10,5.1355,0.004
836,PL0015,pdz.3,sh3.1,9,F9,9,F,3,10,5.172,0.004
837,PL0015,pdz.3,sh3.1,9,F10,10,F,1,20,5.2365,0.00800000000000001
838,PL0015,pdz.3,sh3.1,9,F11,11,F,2,20,5.3695,0.00800000000000001
839,PL0015,pdz.3,sh3.1,9,F12,12,F,3,20,5.9145,0.00800000000000001
840,PL0015,pdz.1,sh3.1,9,G1,1,G,1,0,5.198,0.004
841,PL0015,pdz.1,sh3.1,9,G2,2,G,2,0,4.904,0.004
842,PL0015,pdz.1,sh3.1,9,G3,3,G,3,0,5.6565,0.004
843,PL0015,pdz.1,sh3.1,9,G4,4,G,1,5,6.617,0.00800000000000001
844,PL0015,pdz.1,sh3.1,9,G5,5,G,2,5,6.651,0.00800000000000001
845,PL0015,pdz.1,sh3.1,9,G6,6,G,3,5,7.526,0.012
846,PL0015,pdz.1,sh3.1,9,G7,7,G,1,10,9.43,0.016
847,PL0015,pdz.1,sh3.1,9,G8,8,G,2,10,9.9955,0.02
848,PL0015,pdz.1,sh3.1,9,G9,9,G,3,10,8.7525,0.016
849,PL0015,pdz.1,sh3.1,9,G10,10,G,1,20,14.336,0.048
850,PL0015,pdz.1,sh3.1,9,G11,11,G,2,20,14.2205,0.052
851,PL0015,pdz.1,sh3.1,9,G12,12,G,3,20,14.413,0.048
852,PL0015,sh3.1,pdz.2,9,H1,1,H,1,0,7.171,0.004
853,PL0015,sh3.1,pdz.2,9,H2,2,H,2,0,6.987,0.004
854,PL0015,sh3.1,pdz.2,9,H3,3,H,3,0,5.569,0.004
855,PL0015,sh3.1,pdz.2,9,H4,4,H,1,5,7.0165,0.004
856,PL0015,sh3.1,pdz.2,9,H5,5,H,2,5,5.779,0.004
857,PL0015,sh3.1,pdz.2,9,H6,6,H,3,5,5.5465,0.004
858,PL0015,sh3.1,pdz.2,9,H7,7,H,1,10,8.0615,0.00800000000000001
859,PL0015,sh3.1,pdz.2,9,H8,8,H,2,10,6.6405,0.00800000000000001
860,PL0015,sh3.1,pdz.2,9,H9,9,H,3,10,5.9215,0.004
861,PL0015,sh3.1,pdz.2,9,H10,10,H,1,20,8.1195,0.00800000000000001
862,PL0015,sh3.1,pdz.2,9,H11,11,H,2,20,6.333,0.00800000000000001
863,PL0015,sh3.1,pdz.2,9,H12,12,H,3,20,6.0825,0.00800000000000001
864,PL0015,sh3.2,pdz.2,10,A1,1,A,1,0,4.2535,0.004
865,PL0015,sh3.2,pdz.2,10,A2,2,A,2,0,5.9525,0.004
866,PL0015,sh3.2,pdz.2,10,A3,3,A,3,0,4.872,0.00800000000000001
867,PL0015,sh3.2,pdz.2,10,A4,4,A,1,5,3.0355,0.004
868,PL0015,sh3.2,pdz.2,10,A5,5,A,2,5,5.5245,0.004
869,PL0015,sh3.2,pdz.2,10,A6,6,A,3,5,4.635,0.004
870,PL0015,sh3.2,pdz.2,10,A7,7,A,1,10,3.096,0.004
871,PL0015,sh3.2,pdz.2,10,A8,8,A,2,10,5.8485,0.004
872,PL0015,sh3.2,pdz.2,10,A9,9,A,3,10,5.0055,0.004
873,PL0015,sh3.2,pdz.2,10,A10,10,A,1,20,3.4375,0.004
874,PL0015,sh3.2,pdz.2,10,A11,11,A,2,20,5.214,0.004
875,PL0015,sh3.2,pdz.2,10,A12,12,A,3,20,5.1195,0.004
876,PL0015,sh3.3,pdz.2,10,B1,1,B,1,0,4.5435,0.004
877,PL0015,sh3.3,pdz.2,10,B2,2,B,2,0,4.7045,0.00800000000000001
878,PL0015,sh3.3,pdz.2,10,B3,3,B,3,0,4.101,0.004
879,PL0015,sh3.3,pdz.2,10,B4,4,B,1,5,2.8805,0.004
880,PL0015,sh3.3,pdz.2,10,B5,5,B,2,5,3.9175,0.004
881,PL0015,sh3.3,pdz.2,10,B6,6,B,3,5,3.9285,0.004
882,PL0015,sh3.3,pdz.2,10,B7,7,B,1,10,3.5445,0.004
883,PL0015,sh3.3,pdz.2,10,B8,8,B,2,10,3.678,0.004
884,PL0015,sh3.3,pdz.2,10,B9,9,B,3,10,4.214,0.004
885,PL0015,sh3.3,pdz.2,10,B10,10,B,1,20,3.989,0.004
886,PL0015,sh3.3,pdz.2,10,B11,11,B,2,20,3.1905,0.004
887,PL0015,sh3.3,pdz.2,10,B12,12,B,3,20,5.86,0.004
888,PL0015,pdz.3,sh3.2,10,C1,1,C,1,0,4.9405,0.004
889,PL0015,pdz.3,sh3.2,10,C2,2,C,2,0,4.754,0.004
890,PL0015,pdz.3,sh3.2,10,C3,3,C,3,0,3.831,0.004
891,PL0015,pdz.3,sh3.2,10,C4,4,C,1,5,3.5475,0.004
892,PL0015,pdz.3,sh3.2,10,C5,5,C,2,5,4.192,0.004
893,PL0015,pdz.3,sh3.2,10,C6,6,C,3,5,4.247,0.00800000000000001
894,PL0015,pdz.3,sh3.2,10,C7,7,C,1,10,3.892,0.004
895,PL0015,pdz.3,sh3.2,10,C8,8,C,2,10,3.731,0.004
896,PL0015,pdz.3,sh3.2,10,C9,9,C,3,10,4.526,0.004
897,PL0015,pdz.3,sh3.2,10,C10,10,C,1,20,4.09,0.004
898,PL0015,pdz.3,sh3.2,10,C11,11,C,2,20,3.9655,0.004
899,PL0015,pdz.3,sh3.2,10,C12,12,C,3,20,4.542,0.004
900,PL0015,sh3.1,sh3.1,10,D1,1,D,1,0,4.4015,0.004
901,PL0015,sh3.1,sh3.1,10,D2,2,D,2,0,4.8135,0.004
902,PL0015,sh3.1,sh3.1,10,D3,3,D,3,0,4.402,0.004
903,PL0015,sh3.1,sh3.1,10,D4,4,D,1,5,3.281,0.004
904,PL0015,sh3.1,sh3.1,10,D5,5,D,2,5,6.308,0.004
905,PL0015,sh3.1,sh3.1,10,D6,6,D,3,5,4.1875,0.004
906,PL0015,sh3.1,sh3.1,10,D7,7,D,1,10,4.033,0.00800000000000001
907,PL0015,sh3.1,sh3.1,10,D8,8,D,2,10,4.3945,0.004
908,PL0015,sh3.1,sh3.1,10,D9,9,D,3,10,4.375,0.004
909,PL0015,sh3.1,sh3.1,10,D10,10,D,1,20,4.124,0.00800000000000001
910,PL0015,sh3.1,sh3.1,10,D11,11,D,2,20,-1.1105,0.192
911,PL0015,sh3.1,sh3.1,10,D12,12,D,3,20,7.1835,0.00800000000000001
912,PL0015,sh3.1,sh3.2,10,E1,1,E,1,0,4.4235,0.004
913,PL0015,sh3.1,sh3.2,10,E2,2,E,2,0,5.2455,0.00800000000000001
914,PL0015,sh3.1,sh3.2,10,E3,3,E,3,0,4.019,0.004
915,PL0015,sh3.1,sh3.2,10,E4,4,E,1,5,3.421,0.004
916,PL0015,sh3.1,sh3.2,10,E5,5,E,2,5,4.698,0.004
917,PL0015,sh3.1,sh3.2,10,E6,6,E,3,5,4.208,0.004
918,PL0015,sh3.1,sh3.2,10,E7,7,E,1,10,3.5205,0.004
919,PL0015,sh3.1,sh3.2,10,E8,8,E,2,10,4.2725,0.004
920,PL0015,sh3.1,sh3.2,10,E9,9,E,3,10,4.0345,0.004
921,PL0015,sh3.1,sh3.2,10,E10,10,E,1,20,3.921,0.004
922,PL0015,sh3.1,sh3.2,10,E11,11,E,2,20,4.3275,0.004
923,PL0015,sh3.1,sh3.2,10,E12,12,E,3,20,5.9815,0.004
924,PL0015,sh3.2,sh3.1,10,F1,1,F,1,0,4.913,0.004
925,PL0015,sh3.2,sh3.1,10,F2,2,F,2,0,4.987,0.004
926,PL0015,sh3.2,sh3.1,10,F3,3,F,3,0,4.633,0.004
927,PL0015,sh3.2,sh3.1,10,F4,4,F,1,5,3.5075,0.004
928,PL0015,sh3.2,sh3.1,10,F5,5,F,2,5,4.9935,0.00800000000000001
929,PL0015,sh3.2,sh3.1,10,F6,6,F,3,5,4.1975,0.004
930,PL0015,sh3.2,sh3.1,10,F7,7,F,1,10,3.9415,0.00800000000000001
931,PL0015,sh3.2,sh3.1,10,F8,8,F,2,10,4.8595,0.00800000000000001
932,PL0015,sh3.2,sh3.1,10,F9,9,F,3,10,4.096,0.004
933,PL0015,sh3.2,sh3.1,10,F10,10,F,1,20,4.776,0.004
934,PL0015,sh3.2,sh3.1,10,F11,11,F,2,20,4.959,0.02
935,PL0015,sh3.2,sh3.1,10,F12,12,F,3,20,4.6705,0.004
936,PL0015,pdz.1,pdz.1,10,G1,1,G,1,0,4.8775,0.004
937,PL0015,pdz.1,pdz.1,10,G2,2,G,2,0,4.9435,0.004
938,PL0015,pdz.1,pdz.1,10,G3,3,G,3,0,4.52,0.004
939,PL0015,pdz.1,pdz.1,10,G4,4,G,1,5,3.6725,0.004
940,PL0015,pdz.1,pdz.1,10,G5,5,G,2,5,5.429,0.004
941,PL0015,pdz.1,pdz.1,10,G6,6,G,3,5,3.987,0.004
942,PL0015,pdz.1,pdz.1,10,G7,7,G,1,10,4.003,0.0079999999999999
943,PL0015,pdz.1,pdz.1,10,G8,8,G,2,10,5.1085,0.004
944,PL0015,pdz.1,pdz.1,10,G9,9,G,3,10,4.0305,0.004
945,PL0015,pdz.1,pdz.1,10,G10,10,G,1,20,4.806,0.004
946,PL0015,pdz.1,pdz.1,10,G11,11,G,2,20,5.847,0.00800000000000001
947,PL0015,pdz.1,pdz.1,10,G12,12,G,3,20,5.305,0.004
948,PL0015,pdz.1,pdz.3,10,H1,1,H,1,0,4.8735,0.004
949,PL0015,pdz.1,pdz.3,10,H2,2,H,2,0,6.9205,0.004
950,PL0015,pdz.1,pdz.3,10,H3,3,H,3,0,5.587,0.004
951,PL0015,pdz.1,pdz.3,10,H4,4,H,1,5,4.2745,0.004
952,PL0015,pdz.1,pdz.3,10,H5,5,H,2,5,7.054,0.004
953,PL0015,pdz.1,pdz.3,10,H6,6,H,3,5,4.8035,0.004
954,PL0015,pdz.1,pdz.3,10,H7,7,H,1,10,4.5915,0.004
955,PL0015,pdz.1,pdz.3,10,H8,8,H,2,10,6.396,0.004
956,PL0015,pdz.1,pdz.3,10,H9,9,H,3,10,5.166,0.004
957,PL0015,pdz.1,pdz.3,10,H10,10,H,1,20,4.8625,0.004
958,PL0015,pdz.1,pdz.3,10,H11,11,H,2,20,5.326,0.016
959,PL0015,pdz.1,pdz.3,10,H12,12,H,3,20,4.883,0.004
960,PL0015,pdz.3,pdz.3,11,A1,1,A,1,0,4.4195,0.004
961,PL0015,pdz.3,pdz.3,11,A2,2,A,2,0,3.707,0.004
962,PL0015,pdz.3,pdz.3,11,A3,3,A,3,0,3.68,0.004
963,PL0015,pdz.3,pdz.3,11,A4,4,A,1,5,4.24,0.004
964,PL0015,pdz.3,pdz.3,11,A5,5,A,2,5,4.1525,0.004
965,PL0015,pdz.3,pdz.3,11,A6,6,A,3,5,5,0.012
966,PL0015,pdz.3,pdz.3,11,A7,7,A,1,10,4.173,0.004
967,PL0015,pdz.3,pdz.3,11,A8,8,A,2,10,4.2355,0.004
968,PL0015,pdz.3,pdz.3,11,A9,9,A,3,10,3.8315,0.004
969,PL0015,pdz.3,pdz.3,11,A10,10,A,1,20,4.0005,0.00800000000000001
970,PL0015,pdz.3,pdz.3,11,A11,11,A,2,20,3.898,0.004
971,PL0015,pdz.3,pdz.3,11,A12,12,A,3,20,4.249,0.004
972,PL0015,pdz.1,sh3.2,11,B1,1,B,1,0,5.243,0.004
973,PL0015,pdz.1,sh3.2,11,B2,2,B,2,0,3.246,0.004
974,PL0015,pdz.1,sh3.2,11,B3,3,B,3,0,3.991,0.004
975,PL0015,pdz.1,sh3.2,11,B4,4,B,1,5,4.8565,0.004
976,PL0015,pdz.1,sh3.2,11,B5,5,B,2,5,4.088,0.004
977,PL0015,pdz.1,sh3.2,11,B6,6,B,3,5,4.003,0.004
978,PL0015,pdz.1,sh3.2,11,B7,7,B,1,10,5.265,0.004
979,PL0015,pdz.1,sh3.2,11,B8,8,B,2,10,3.8645,0.004
980,PL0015,pdz.1,sh3.2,11,B9,9,B,3,10,3.205,0.004
981,PL0015,pdz.1,sh3.2,11,B10,10,B,1,20,4.5515,0.004
982,PL0015,pdz.1,sh3.2,11,B11,11,B,2,20,3.7125,0.004
983,PL0015,pdz.1,sh3.2,11,B12,12,B,3,20,4.3475,0.004
984,PL0015,sh3.2,pdz.1,11,C1,1,C,1,0,4.2905,0.004
985,PL0015,sh3.2,pdz.1,11,C2,2,C,2,0,3.1435,0.004
986,PL0015,sh3.2,pdz.1,11,C3,3,C,3,0,4.002,0.004
987,PL0015,sh3.2,pdz.1,11,C4,4,C,1,5,4.288,0.004
988,PL0015,sh3.2,pdz.1,11,C5,5,C,2,5,3.7135,0.004
989,PL0015,sh3.2,pdz.1,11,C6,6,C,3,5,5.0055,0.004
990,PL0015,sh3.2,pdz.1,11,C7,7,C,1,10,4.448,0.004
991,PL0015,sh3.2,pdz.1,11,C8,8,C,2,10,3.144,0.004
992,PL0015,sh3.2,pdz.1,11,C9,9,C,3,10,3.568,0.004
993,PL0015,sh3.2,pdz.1,11,C10,10,C,1,20,4.162,0.004
994,PL0015,sh3.2,pdz.1,11,C11,11,C,2,20,2.717,0.004
995,PL0015,sh3.2,pdz.1,11,C12,12,C,3,20,5.01,0.004
996,PL0015,empty,empty,11,D1,1,D,1,0,4.4665,0.004
997,PL0015,empty,empty,11,D2,2,D,2,0,3.086,0.004
998,PL0015,empty,empty,11,D3,3,D,3,0,3.875,0.004
999,PL0015,empty,empty,11,D4,4,D,1,5,4.5055,0.004
1000,PL0015,empty,empty,11,D5,5,D,2,5,3.648,0.004
1001,PL0015,empty,empty,11,D6,6,D,3,5,4.0395,0.004
1002,PL0015,empty,empty,11,D7,7,D,1,10,4.365,0.004
1003,PL0015,empty,empty,11,D8,8,D,2,10,3.406,0.00800000000000001
1004,PL0015,empty,empty,11,D9,9,D,3,10,3.0375,0.004
1005,PL0015,empty,empty,11,D10,10,D,1,20,3.707,0.004
1006,PL0015,empty,empty,11,D11,11,D,2,20,3.6415,0.004
1007,PL0015,empty,empty,11,D12,12,D,3,20,3.7475,0.004
1008,PL0016,sh3.1,pdz.1,11,E1,1,E,1,0,4.456,0.004
1009,PL0016,sh3.1,pdz.1,11,E2,2,E,2,0,3.467,0.004
1010,PL0016,sh3.1,pdz.1,11,E3,3,E,3,0,4.1415,0.004
1011,PL0016,sh3.1,pdz.1,11,E4,4,E,1,5,11.621,0.024
